Mal_id,Title,Title English,Title Japanese,Type,Source,Episodes,Status,Airing,Aired From,Aired To,Score,Rank,Popularity,Members,Favorites,Synopsis,Studios,Genres,Themes
2090,Choujikuu Seiki Orguss 02,The Super Dimension Century Orguss 02,超時空世紀オーガス02,OVA,Original,6.0,Finished Airing,False,1993-12-05,1995-04-25,6.72,5752.0,9261,4452,11,"Years of political tension and mistrust between the two rival nations of Zafran and Revillia escalate to the point of war. Each nations solution: to gain possession of Decimators, the same ancient robots of war that nearly ended all life on the planet 200 years before. As the war ensues and the leaders of both nations become reluctant to surrender, only the desperate plan of Lean, a young cadet, and Nataruma, a psychically gifted young woman, to alter the timeline of events 200 years before stands the chance between humanity's survival or absolute destruction. 
(Source: ANN)",J.C.Staff,"Action, Adventure, Romance, Sci-Fi",Mecha
2091,Oshare Kozou wa Hanamaru,The Fashion Boy is Cool,お洒落小僧は花マルッ,OVA,Manga,1.0,Finished Airing,False,1993-04-23,,5.29,12683.0,12908,1432,2,"Kotobuki is a cheerful outgoing 14 year old girl. She's a young lady with good fashion sense and her favorite pass-time includes browsing through specialty shops, gift shops, and clothing stores. Her favorite store is ""Galopine Et Galopin"", a clothing store run by a young fashion designer named Hodaka-san. Hodaka is a handsome, quiet, reserved young man who's designs are making him very popular in the fashion world.

(Source: AniDB)",Madhouse,Romance,
2092,Kiss wa Hitomi ni Shite,,キッスは瞳にして,OVA,Manga,1.0,Finished Airing,False,1993-08-27,,5.69,11397.0,12032,1906,0,"High school student Morisato Ibuki has a startling dream about kissing a prince on a white horse. The next day, the prince from her dream, Ebisu Naoto, shows up as a transfer student at her school and a guest at her house. He had indeed kissed her, in an attempt to wake her up in the morning, although he claims that she kissed him. Ibuki is smitten with Naoto, but he seems to have other commitments, to American football and to a mysterious girl called Kawahara Izumi. Meanwhile, Nitta, a shy boy in Ibuki's class, has a crush on her. Will true love eventually find a way?

(Source: Orphan Fansubs)",Madhouse,"Drama, Romance",
2093,Pops,,POPS,OVA,Manga,1.0,Finished Airing,False,1993-06-25,,5.12,13046.0,12417,1674,3,"Harada Kusuko is a high school girl with a secret crush on the class playboy, Mishima Takeshi. After breaking up with his most recent girlfriend, Mishima asks Kusuko to be his date for the class trip to Kyoto. She's over the moon, but in fact, Mishima is hung up on Shouko, his middle school teacher. Despite the age gap (and general inappropriateness of the relationship), Mishima still sees Shouko, whose marriage is disintegrating. His friend and loyal wingman, Kotaro, openly disapproves of this connection. As the emotional tensions mount, Mishima becomes involved in fights with other boys, and eventually, he's expelled from school. Feeling like he's been a complete jerk, Mishima breaks up with Kusuko and drops out of her life. Will true love find a way?

(Source: Orphan Fansubs)",Madhouse,Romance,
2094,Relic Armor Legaciam,,レリック・アーマー レガシアム,OVA,Original,1.0,Finished Airing,False,1987-11-28,,5.5,12086.0,10585,2932,1,"The planet Libertia was once known as “the planet of death”, until humanity built three giant mirrors and created what seemed like an ideal land. It is on this planet that Professor Grace and his granddaughter Alcia live peacefully… until their home is attacked by Guild soldiers looking for the professor and for Legaciam – a special Armor that can resist extreme heat, allowing it to go to areas where humans would not survive normally. Alcia, who was at the time piloting Legaciam in order to help her grandfather with the testing, manages to get away… barely. But the Guild is determined to get Legaciam by any means necessary…

(Source: ANN)",,"Action, Sci-Fi",Mecha
2095,Salamander,,沙羅曼蛇,OVA,Game,3.0,Finished Airing,False,1987-02-25,1989-02-25,5.86,10627.0,11528,2221,1,"Three tales based on the Gradius video game series by Konami. The planet Latis is under attack by the Space Dragon Salamander and it's war planet, the Bacterian horde destroying everything in sight, their defenses ineffective and losing all hope, three heroes from the planet Gradius join Lord British in defense of his beloved planet.

Then in a prequel, a girl from a distant planet brings an ominous warning to the planet Gradius, the Bacterians and how three people become heroes of the galaxy.

Then we jump to the future, after the signing of a peace treaty, one of our heroes gets captured by the Bacterians, can the military might of Gradius and our remaining heroes save the prisoner from a fate worse than death.

(Source: AniDB)",Pierrot,"Adventure, Sci-Fi",
2096,Sequence,,シークエンス,OVA,Manga,1.0,Finished Airing,False,1992-03-18,,5.53,11995.0,12048,1899,0,"Suffering from a crippling memory loss ever since an accident at the age of six, Toshiaki finds new hope, and a new mystery, when he is visited by a girl from his own future.

(Source: The Anime Encyclopedia)",Ashi Productions,"Romance, Sci-Fi",
2097,Tokumu Sentai Shinesman,Special Duty Combat Unit Shinesman,特務戦隊シャインズマン,OVA,Manga,2.0,Finished Airing,False,1996-02-21,1996-03-21,6.64,6218.0,9763,3796,9,"Hiroya Matsumoto, hoping to become a great employee as his late father, has just been hired at Raito (Right) Trading Company. Little does he know that he has been recruited for a very mysterious department within the company - the Special Duty Combat Unit, known as SHINESMAN. Their purpose, to fight the terrible (often times hilarious) alien forces that threaten the earth.

Like most corporate employees, Matsumoto still has meetings to attend and deadlines to meet. But when the Shinesman rage war against the alien race from Planet Voice, led by their Prince Sasaki, Matsumoto and his co-workers don their office-coloured comat Pro-suits and become: Shinesman Red, Sepia, Salmon Pink, Grey, and Moss Green.

If you thought you'd seen it all in Power Rangers, Kamen Rider, or even Dynaman, wait until you take a look at the zaney but corporate world of SHINESMAN!

(Source: Anime Works DVD)",Production I.G,"Action, Comedy, Sci-Fi",
2098,"Shin Kimagure Orange☆Road: Soshite, Ano Natsu no Hajimari",,新きまぐれオレンジ☆ロード ～ そして、あの夏のはじまり,Movie,Manga,1.0,Finished Airing,False,1996-11-02,,7.35,2598.0,6821,9751,26,"In 1994, Kyousuke Kasuga is a war photographer covering the Bosnian War. However, in 1991, he was still an awkward college student struggling to be at ease in his relationship with Madoka Ayukawa. When Kyousuke is hit by a car in 1991, his soul becomes entangled with the soul of his future self. Struggling to understand the changes of the past three years, Kyousuke runs into Hikaru Hiyama, who has become a successful Broadway performer. As he tries to comprehend the feelings of the women in his life, Kyousuke must find a way to get back to the time where he belongs.

[Written by MAL Rewrite]",Pierrot,"Comedy, Drama, Fantasy, Romance, Slice of Life, Ecchi",
2099,Silent Möbius: The Motion Picture,,サイレントメビウス／THE MOTION PICTURE,Movie,Manga,1.0,Finished Airing,False,1991-08-17,,6.24,8625.0,8235,6072,5,"In a futuristic Tokyo, several policewomen fight a monster. One of them, Katsumi Liqueur, remembers where she saw it before... Katsumi Liqueur, an American-born woman of Japanese descent, travels to Tokyo to visit her mother, Fuyuka, who is sick in the hospital. She takes a shortcut through an alley after her taxi gets stuck in traffic, only to encounter a monster and two policewomen fighting it. Later, she meets their chief, Rally Cheyenne, who, it seems, has been expecting her, though Katsumi has never met her before. The policewomen want Katsumi to help them fight the monster, but Katsumi, who does not want to believe in magic, resists.

(Source: ANN)",AIC,"Adventure, Sci-Fi, Supernatural",
2100,Silent Möbius 2,,サイレントメビウス2,Movie,Manga,1.0,Finished Airing,False,1992-07-18,,6.22,8724.0,9420,4220,4,"This sequel to the Silent Mobius The Movie 1 continues the timeline of the flashback section of the first movie (Katsumis initial contact with AMP), using some more ideas and persons from the Manga, and being slightly less incompatible to the Silent Mobius series from 1998.",AIC,"Adventure, Fantasy, Sci-Fi",Mythology
2101,Singles,,SINGLES,OVA,Manga,1.0,Finished Airing,False,1993-05-28,,5.27,12726.0,11467,2262,0,"Graduating senior Sakisaka Saki is secretly in love with her older sister Noriko's boyfriend, Kazame Kaname, unaware that Noriko and Kaname have broken up. Saki hopes to escape her dilemma when she goes to college, but she ends up attending the same college as Kaname. During orientation, she is recruited to Kaname's video club. He wants to film her, but so does another boy, Tachibana Daichi, who is secretly in love with her. Can the knots be untangled and true love find its true course? 

(Source: Orphan Fansubs)",Madhouse,Romance,
2102,Tattoon Master,,タトゥーン・マスター,OVA,Manga,2.0,Finished Airing,False,1996-04-26,1996-08-23,6.07,9554.0,9521,4078,4,"When Hibio's adventurer mother sets off to research a mysterious tribe, she hits a wall. Fortunately for her, the beautiful young Nima sees a family portrait and decides that she wants her son for her husband and she gets a chance to further her research. She agrees to the arrangement. Of course, she doesn't consult him about his future bride. When Nima shows up in Tokyo to be with her new husband, hilarity and chaos ensues as Hibio and his modern Tokyo background meets Nima's magical heritage. 

(Source: ANN)",AIC,"Adventure, Comedy, Slice of Life, Supernatural",
2103,TO-Y,,トーイ,OVA,Manga,1.0,Finished Airing,False,1987-10-01,,6.2,8846.0,8933,4967,18,"To-Y Fujii is the frontman of GASP, a band rapidly growing in popularity in Tokyo's underground punk scene. Just when it seems like the band has gotten their big break and booked a major venue, an executive from the large Koyama Productions tries to scout To-Y as a solo act. Unwilling to abandon his bandmates, he boldly declares that he does not need Koyama's support. However, when the spurned executive starts to put obstacles in their way, To-Y must decide if his integrity is worth holding on to.

[Written by MAL Rewrite]",Gallop,Drama,Music
2104,Seto no Hanayome,My Bride is a Mermaid,瀬戸の花嫁,TV,Manga,26.0,Finished Airing,False,2007-04-02,2007-10-01,7.65,1429.0,761,337118,2995,"During his summer vacation, middle school student Nagasumi Michishio travels to the Seto Inland Sea. One day, while swimming at Mio Sun Beach, his leg suddenly cramps. No one is close enough to notice his desperate screams for help, and so he sinks into the ocean, where he is left to drown alone. Just as he loses consciousness, however, a mermaid appears and saves his life.

That night, Nagasumi is visited by his savior, a girl who introduces herself as Sun Seto—a mermaid from a yakuza family. As it turns out, under mermaid law, a mermaid whose identity is revealed to a human must be punished by execution. To avoid this harrowing outcome, the Seto family propose a solution: Nagasumi must marry Sun or die at the hands of Gouzaburou, Sun's father and boss of the Seto clan. Faced with no other option, Nagasumi takes her hand in marriage.

Now, the newlyweds face the difficult task of keeping their relationship secret. Between Gouzaburou's unending attempts on Nagasumi's life and the eccentric antics of a slew of antagonists, a genuine and innocent love blossoms between the pair as they adapt to their new life. 

[Written by MAL Rewrite]","Gonzo, AIC","Comedy, Romance, Supernatural","Organized Crime, Parody, School"
2105,Touka Gettan,Toka Gettan: The Moonlight Lady Returns,桃華月憚,TV,Visual novel,26.0,Finished Airing,False,2007-04-03,2007-09-25,6.48,7228.0,5037,20951,50,"Touka Gettan is set in the land of Kamitsumihara, where traces of magic and legend can still be seen. The land has been under the protection of the Kamiazuma clan since it was founded. The story revolves around Touka Kamiazuma, the main protagonist, and his encounter with a young girl named Momoka Kawakabe who comes to stay with the clan. Their meeting sets off a chain of events that will bring an ancient legend to life.

(Source: ANN)",Studio Deen,"Drama, Fantasy, Romance, Ecchi",
